100,Rainy,0,0,10000,20,0,0,10000,20,0,0,10000,20,0,0,10000,20,0,0
100,Rainy,0,0.25,0.7402501839587933,0,0.9951299428939819,0.9872550368309021,0.7646679561573179,0,0.9989631175994873,0.9998884201049805,10000,20,0,0,10000,20,0,0
100,Rainy,0,0.5,0.797043979812545,0,0.9955627918243408,0.9913167357444763,0.7918765743073047,0,0.9971274733543396,0.9997270703315735,0.7371956339210747,1,0.9947633743286133,0.9853323101997375,10000,20,0,0
100,Rainy,0,0.75,10000,20,0,0,10000,20,0,0,0.8033516627389369,0,0.9945664405822754,0.9992091059684753,10000,20,0,0
100,Rainy,10,0,0.7685979971387696,1,0.9712338447570801,0.9297763109207153,0.7998777879621143,0,0.9984512329101562,0.9997439980506897,0.8289898237776123,1,0.8493733406066895,0.9235180616378784,10000,20,0,0
100,Rainy,10,0.25,10000,20,0,0,0.7894736842105263,0,0.9975645542144775,0.9991645216941833,10000,20,0,0,0.8948229997953755,1,0.9712613224983215,0.9483397603034973
100,Rainy,10,0.5,0.7657754010695187,0,0.9949498176574707,0.9855045080184937,0.8146964856230032,0,0.9971827268600464,0.9998566508293152,0.7643160127253447,0,0.9690032601356506,0.9981220364570618,10000,20,0,0
100,Rainy,10,0.75,10000,20,0,0,0.7470080712496521,0,0.9936410784721375,0.9934326410293579,0.8080088987764182,0,0.9847204685211182,0.9845365285873413,10000,20,0,0
100,Rainy,15,0,0.7811653116531165,0,0.9990971088409424,0.9996657371520996,0.8044987503471258,0,0.998267412185669,0.9960211515426636,0.787556904400607,0,0.9977145195007324,0.9988700747489929,0.8641084316141524,0,0.9913213849067688,0.9846625924110413
100,Rainy,15,0.25,10000,20,0,0,0.8457214241099313,0,0.9988177418708801,0.9888988733291626,0.827061855670103,0,0.9965384006500244,0.9996526837348938,0.8948541329011345,0,0.99086993932724,0.9635112881660461
100,Rainy,15,0.5,0.8264870193887611,0,0.9953644275665283,0.9999264478683472,0.7254901960784313,0,0.9970520734786987,0.994560718536377,0.7686205376817982,0,0.9485186338424683,0.9969490170478821,0.8105942142298671,0,0.9938534498214722,0.9971675872802734
100,Rainy,15,0.75,0.7852897473997028,1,0.9926759600639343,0.8975253701210022,0.7552962849247774,0,0.9925010800361633,0.9631033539772034,0.7538845726970034,0,0.9974442720413208,0.9975980520248413,0.8266369047619048,1,0.9979603290557861,0.9509710669517517
100,Rainy,20,0,10000,20,0,0,10000,20,0,0,0.8061686474250142,0,0.9986579418182373,0.9998019337654114,10000,20,0,0
100,Rainy,20,0.25,10000,20,0,0,0.83328,0,0.9989087581634521,0.9978964924812317,10000,20,0,0,10000,20,0,0
100,Rainy,20,0.5,10000,20,0,0,10000,20,0,0,0.7794732955943884,0,0.9978863596916199,0.9978806376457214,10000,20,0,0
100,Rainy,20,0.75,0.7855655794587092,0,0.996121346950531,0.9994848370552063,0.7402273357360688,0,0.9656971096992493,0.9999521970748901,0.7612310747083644,0,0.982761800289154,0.9999476671218872,0.840026478375993,0,0.9923865795135498,0.9979799389839172
100,Rainy,5,0,0.7923913043478261,0,0.9778245091438293,0.9410476684570312,0.8129981606376456,0,0.9994311928749084,0.9986235499382019,10000,20,0,0,10000,20,0,0
100,Rainy,5,0.25,10000,20,0,0,0.7240729101194218,0,0.998263418674469,0.9977865219116211,10000,20,0,0,10000,20,0,0
100,Rainy,5,0.5,10000,20,0,0,0.8090714066809684,0,0.9974969029426575,0.9946926832199097,10000,20,0,0,10000,20,0,0
100,Rainy,5,0.75,10000,20,0,0,0.7973484848484849,0,0.9883669018745422,0.9986668825149536,10000,20,0,0,10000,20,0,0
100,RainyWithSun,0,0,10000,20,0,0,0.7642026009582478,0,0.9924089908599854,0.9999424815177917,0.8163849899742194,0,0.9972817897796631,0.9997118711471558,10000,20,0,0
100,RainyWithSun,0,0.25,10000,20,0,0,0.8183626118660922,0,0.9982500672340393,0.999501645565033,10000,20,0,0,10000,20,0,0
100,RainyWithSun,0,0.5,0.8010319251854241,0,0.9984966516494751,0.9999222755432129,0.7487936417825717,0,0.9966310858726501,0.999631941318512,10000,20,0,0,0.8564909879078257,0,0.9977732300758362,0.9980869293212891
100,RainyWithSun,0,0.75,0.8076923076923077,0,0.998603880405426,0.909761905670166,0.7693494471586526,1,0.9908484220504761,0.9815477728843689,10000,20,0,0,0.7486182190378711,0,0.9952149391174316,0.979517936706543
100,RainyWithSun,10,0,0.7394532568342895,0,0.9983831644058228,0.9938250184059143,0.8357653791130186,0,0.9984286427497864,0.9982908964157104,0.7886160201973835,0,0.9990648627281189,0.9961205124855042,0.7855113636363636,0,0.9981704950332642,0.9996408224105835
100,RainyWithSun,10,0.25,10000,20,0,0,0.7065563335455124,0,0.9983159303665161,0.9653120040893555,10000,20,0,0,0.7870659180702849,0,0.9960392713546753,0.9967817068099976
100,RainyWithSun,10,0.5,0.7222625090645395,0,0.9986888766288757,0.9989345669746399,10000,20,0,0,0.79295489102889,0,0.9955964684486389,0.9958584904670715,10000,20,0,0
100,RainyWithSun,10,0.75,0.7585513078470825,0,0.998866081237793,0.9999542832374573,0.7859737356803577,0,0.9984768033027649,0.9857686758041382,10000,20,0,0,10000,20,0,0
100,RainyWithSun,15,0,0.7554634513941221,1,0.9966212511062622,0.9910669922828674,0.7849393746011487,0,0.999554455280304,0.9609828591346741,0.7991554499868039,0,0.9995130300521851,0.9817574620246887,0.809363137916491,0,0.9993886947631836,0.9999591708183289
