1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.612704918032786594e-01,2.000000000000000000e+00,9.949008226394653320e-01,9.991945028305053711e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.024413145539905923e-01,2.000000000000000000e+00,9.733712673187255859e-01,9.599977135658264160e-01,7.693548387096774688e-01,2.000000000000000000e+00,9.963713884353637695e-01,9.893508553504943848e-01,7.937366781439579855e-01,2.000000000000000000e+00,9.957148432731628418e-01,9.665513634681701660e-01,8.048706700952956705e-01,2.000000000000000000e+00,9.974440336227416992e-01,9.886904954910278320e-01,8.105489773950483867e-01,2.000000000000000000e+00,9.939529299736022949e-01,9.996539950370788574e-01
7.805573147561748470e-01,1.000000000000000000e+00,9.985026121139526367e-01,9.280556440353393555e-01,7.858238723534826109e-01,2.000000000000000000e+00,9.968793392181396484e-01,9.624045491218566895e-01,7.824393167515732994e-01,2.000000000000000000e+00,9.981786012649536133e-01,9.994712471961975098e-01,8.042952208106473044e-01,1.000000000000000000e+00,9.982483386993408203e-01,9.712904691696166992e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.674418604651163101e-01,2.000000000000000000e+00,9.996191263198852539e-01,8.922430276870727539e-01,8.103938286642305977e-01,1.000000000000000000e+00,9.986814856529235840e-01,9.672880172729492188e-01,8.003240178209801714e-01,1.000000000000000000e+00,9.989897608757019043e-01,9.857613444328308105e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.761992999794111725e-01,1.000000000000000000e+00,9.982821941375732422e-01,9.824118018150329590e-01,8.048683160415004423e-01,1.000000000000000000e+00,9.979834556579589844e-01,9.668232202529907227e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.106210621062106547e-01,1.000000000000000000e+00,9.983451366424560547e-01,9.274924397468566895e-01,8.048414023372286730e-01,1.000000000000000000e+00,9.988436698913574219e-01,9.168879389762878418e-01,8.077507598784194887e-01,1.000000000000000000e+00,9.987604618072509766e-01,9.781631231307983398e-01,7.677771556550951892e-01,1.000000000000000000e+00,9.973601698875427246e-01,9.328855276107788086e-01
1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.115410273515677453e-01,2.000000000000000000e+00,9.978216886520385742e-01,9.803601503372192383e-01,8.271227855833842568e-01,2.000000000000000000e+00,9.934049248695373535e-01,9.999465942382812500e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.140900195694715791e-01,2.000000000000000000e+00,9.984540939331054688e-01,9.858473539352416992e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.410656965546758013e-01,2.000000000000000000e+00,9.548466801643371582e-01,9.406827092170715332e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.726705490848585489e-01,1.000000000000000000e+00,9.953547716140747070e-01,9.950757026672363281e-01,7.810306797673952639e-01,1.000000000000000000e+00,9.906344413757324219e-01,9.318142533302307129e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.629134150873281284e-01,1.000000000000000000e+00,9.971832633018493652e-01,9.979015588760375977e-01,8.309465595529165194e-01,1.000000000000000000e+00,9.979502558708190918e-01,9.087200164794921875e-01,7.879276952872821260e-01,1.000000000000000000e+00,9.954865574836730957e-01,9.574762582778930664e-01,8.267566378172216401e-01,1.000000000000000000e+00,9.958710074424743652e-01,9.245008826255798340e-01
8.024410426148117503e-01,2.000000000000000000e+00,9.979164004325866699e-01,9.519101977348327637e-01,7.864116357840207350e-01,2.000000000000000000e+00,9.966533780097961426e-01,9.753707647323608398e-01,7.691256830601093109e-01,2.000000000000000000e+00,9.955400824546813965e-01,9.372931122779846191e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.016424510423246774e-01,1.000000000000000000e+00,9.990944862365722656e-01,9.713739752769470215e-01,8.475144861238181893e-01,1.000000000000000000e+00,9.993526339530944824e-01,9.428876638412475586e-01,7.827096025529446388e-01,1.000000000000000000e+00,9.993081092834472656e-01,9.321317076683044434e-01,8.120442884147988094e-01,1.000000000000000000e+00,9.991924166679382324e-01,9.981806874275207520e-01,7.930778739184177750e-01,1.000000000000000000e+00,9.975487589836120605e-01,9.898890852928161621e-01,7.696680309231468398e-01,1.000000000000000000e+00,9.982498288154602051e-01,9.983210563659667969e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.399127589967284591e-01,1.000000000000000000e+00,9.938282370567321777e-01,9.743480086326599121e-01,7.760804020100502409e-01,1.000000000000000000e+00,9.675964117050170898e-01,9.800640344619750977e-01,7.893972403776324809e-01,1.000000000000000000e+00,9.753074645996093750e-01,9.878497123718261719e-01,8.490378234903782628e-01,1.000000000000000000e+00,9.938688874244689941e-01,9.981634020805358887e-01
7.971962616822430014e-01,1.000000000000000000e+00,9.990353584289550781e-01,9.229335188865661621e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.963066592053721360e-01,1.000000000000000000e+00,9.977831244468688965e-01,9.234405755996704102e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.956457199406234970e-01,1.000000000000000000e+00,9.985380172729492188e-01,9.595950841903686523e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.253904685622747150e-01,1.000000000000000000e+00,9.976019263267517090e-01,9.631599783897399902e-01
7.410296411856474030e-01,2.000000000000000000e+00,9.986060261726379395e-01,9.434716105461120605e-01,8.068269976726144543e-01,2.000000000000000000e+00,9.982917904853820801e-01,9.366419911384582520e-01,7.891358024691358386e-01,2.000000000000000000e+00,9.993045330047607422e-01,9.989611506462097168e-01,7.974742750233863031e-01,2.000000000000000000e+00,9.991052746772766113e-01,9.991719126701354980e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.095619123824765451e-01,2.000000000000000000e+00,9.995323419570922852e-01,9.998238682746887207e-01,7.816467174464998280e-01,2.000000000000000000e+00,9.990633130073547363e-01,9.994174838066101074e-01
8.070844686648501742e-01,1.000000000000000000e+00,9.943314790725708008e-01,9.402208924293518066e-01,7.808625336927224048e-01,1.000000000000000000e+00,9.989394545555114746e-01,9.219023585319519043e-01,7.716049382716049232e-01,1.000000000000000000e+00,9.986926913261413574e-01,9.903407692909240723e-01,7.710089747076420696e-01,1.000000000000000000e+00,9.973070621490478516e-01,9.463204145431518555e-01,7.755269641390637458e-01,1.000000000000000000e+00,9.988889098167419434e-01,9.945589303970336914e-01,7.620064034151547983e-01,1.000000000000000000e+00,9.984183311462402344e-01,9.481690526008605957e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.832409972299169132e-01,1.000000000000000000e+00,9.992901086807250977e-01,9.434801340103149414e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.898864250946457943e-01,1.000000000000000000e+00,9.989855885505676270e-01,9.923885464668273926e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.788293897882938577e-01,2.000000000000000000e+00,9.991528987884521484e-01,8.642221093177795410e-01,8.140385084084815759e-01,1.000000000000000000e+00,9.942460656166076660e-01,9.216502308845520020e-01,7.987392014942796825e-01,2.000000000000000000e+00,9.992939233779907227e-01,9.597793817520141602e-01,7.997816593886463155e-01,2.000000000000000000e+00,9.995274543762207031e-01,9.511871933937072754e-01,8.256789137380191601e-01,2.000000000000000000e+00,9.992626309394836426e-01,9.925116896629333496e-01,8.407272727272727675e-01,1.000000000000000000e+00,9.994912147521972656e-01,9.778513312339782715e-01,7.931937172774868872e-01,2.000000000000000000e+00,9.990410208702087402e-01,9.676074981689453125e-01
8.049457481705778461e-01,1.000000000000000000e+00,9.987595081329345703e-01,9.112032651901245117e-01,7.849251166216547615e-01,1.000000000000000000e+00,9.994143247604370117e-01,9.402207732200622559e-01,7.934731934731934500e-01,1.000000000000000000e+00,9.974385499954223633e-01,9.338132143020629883e-01,8.070327762101150437e-01,1.000000000000000000e+00,9.991905093193054199e-01,9.797817468643188477e-01,7.895803770525035015e-01,1.000000000000000000e+00,9.984985589981079102e-01,8.897609710693359375e-01,8.219952580703994149e-01,1.000000000000000000e+00,9.986743927001953125e-01,9.997000098228454590e-01,7.928676111382511049e-01,1.000000000000000000e+00,9.989467263221740723e-01,9.297607541084289551e-01
8.004012036108324457e-01,1.000000000000000000e+00,9.989483952522277832e-01,9.880434870719909668e-01,7.822115384615384581e-01,1.000000000000000000e+00,9.991712570190429688e-01,9.261223077774047852e-01,8.148574057037718532e-01,1.000000000000000000e+00,9.974138736724853516e-01,9.367109537124633789e-01,8.442935935511243217e-01,1.000000000000000000e+00,9.990955591201782227e-01,9.984779357910156250e-01,8.156194950088080375e-01,1.000000000000000000e+00,9.992087483406066895e-01,9.873436689376831055e-01,7.958115183246072810e-01,1.000000000000000000e+00,9.992439746856689453e-01,9.576610922813415527e-01,7.954939341421143340e-01,1.000000000000000000e+00,9.991093277931213379e-01,9.347344636917114258e-01
1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.867820613690007514e-01,1.000000000000000000e+00,9.990493655204772949e-01,9.917439818382263184e-01,7.923233350279613729e-01,1.000000000000000000e+00,9.988830685615539551e-01,9.778421521186828613e-01,7.992296581608088202e-01,1.000000000000000000e+00,9.990590214729309082e-01,9.934225082397460938e-01,7.837777777777777954e-01,1.000000000000000000e+00,9.976133108139038086e-01,9.899159073829650879e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.680107013185553111e-01,1.000000000000000000e+00,9.978366494178771973e-01,9.977498650550842285e-01,7.885385821285489927e-01,1.000000000000000000e+00,9.870830774307250977e-01,9.551626443862915039e-01
1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.004516526380619501e-01,1.000000000000000000e+00,9.991518259048461914e-01,8.955494761466979980e-01,7.934113911490374704e-01,2.000000000000000000e+00,9.991917014122009277e-01,9.073678851127624512e-01,8.102991291177584765e-01,2.000000000000000000e+00,9.978982210159301758e-01,9.455715417861938477e-01,8.091941782037628261e-01,2.000000000000000000e+00,9.989930987358093262e-01,9.540749788284301758e-01,8.233250620347394300e-01,2.000000000000000000e+00,9.987615346908569336e-01,9.672096967697143555e-01,8.377978392777859495e-01,1.000000000000000000e+00,9.988879561424255371e-01,9.699397087097167969e-01,8.102696812857531627e-01,1.000000000000000000e+00,9.978551268577575684e-01,9.425739645957946777e-01
1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.375458270433470354e-01,2.000000000000000000e+00,9.974253177642822266e-01,9.016734361648559570e-01,7.538755574431938999e-01,2.000000000000000000e+00,9.975092411041259766e-01,9.284023046493530273e-01,7.664683382915427057e-01,2.000000000000000000e+00,9.972018003463745117e-01,9.564147591590881348e-01,7.378165567141945491e-01,2.000000000000000000e+00,9.942261576652526855e-01,9.548844695091247559e-01,7.653281519861830917e-01,2.000000000000000000e+00,9.823141098022460938e-01,9.754344820976257324e-01,7.707390648567119529e-01,2.000000000000000000e+00,9.893484115600585938e-01,9.547259211540222168e-01,7.344276094276094291e-01,2.000000000000000000e+00,9.943202733993530273e-01,9.386889338493347168e-01
1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.121525019857029903e-01,1.000000000000000000e+00,9.985886216163635254e-01,9.727905392646789551e-01,8.182510954467517861e-01,1.000000000000000000e+00,9.975232481956481934e-01,9.429978132247924805e-01,8.376188798872842289e-01,1.000000000000000000e+00,9.994106292724609375e-01,9.979321360588073730e-01,8.587243886318571828e-01,1.000000000000000000e+00,9.994762539863586426e-01,9.800633788108825684e-01,8.286899822169532248e-01,1.000000000000000000e+00,9.987801909446716309e-01,9.626289010047912598e-01,8.341919739696311842e-01,1.000000000000000000e+00,9.991833567619323730e-01,9.604935646057128906e-01
7.760152284263959199e-01,2.000000000000000000e+00,9.973055124282836914e-01,9.338151216506958008e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.331385154880186494e-01,2.000000000000000000e+00,9.964769482612609863e-01,9.552325010299682617e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.496263079222720283e-01,2.000000000000000000e+00,9.988258481025695801e-01,9.634199142456054688e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.116259939676446766e-01,2.000000000000000000e+00,9.833300709724426270e-01,9.986799359321594238e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.871621621621621712e-01,1.000000000000000000e+00,9.996882677078247070e-01,9.576425552368164062e-01,8.219856400099034843e-01,1.000000000000000000e+00,9.987103939056396484e-01,9.378582835197448730e-01,7.621951219512195230e-01,1.000000000000000000e+00,9.991917014122009277e-01,9.542655348777770996e-01,8.205631958087753475e-01,1.000000000000000000e+00,9.980771541595458984e-01,9.958743453025817871e-01,7.768257853937168278e-01,1.000000000000000000e+00,9.972426891326904297e-01,9.840493798255920410e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.877516778523490082e-01,1.000000000000000000e+00,9.972025156021118164e-01,9.940266013145446777e-01
8.620797989318252919e-01,1.000000000000000000e+00,9.962618947029113770e-01,9.781561493873596191e-01,8.116385911179172519e-01,1.000000000000000000e+00,9.964838027954101562e-01,9.955749511718750000e-01,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+04,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
